Gender,Age,Height(cm),Weight(kg),Lifestyle,Exercise,Daily Calories Intake,Target,"How motivated are you for being healthy
(in %)",Body Mass Index (BMI),Basal Metabolic Rate (BMR),Type,Body Fat Percentage (BFP),Body Type,"Daily Calorie Need (Based on BMR and Exercise)
(in Calorie)","Total Daily Energy Expenditure (TDEE) (Based on BMR and Lifestyle)
(in Calorie)",Suggestion
0,25,170,86,0,0,2895,0,88,29.76,1930.64,2,25.2593,2,2317,2954,3
0,25,170,90,0,1,2917,1,65,31.14,1985.64,2,26.9202,3,2730,3038,1
0,25,170,94,0,2,3479,2,78,32.53,2040.64,2,28.5811,3,3163,3122,2
0,25,170,98,0,3,3326,0,63,33.91,2095.64,2,30.242,3,3615,3206,0
0,25,170,102,0,0,4245,1,87,35.29,2150.64,2,31.9029,3,2581,3290,0
0,25,176,50,0,1,2422,2,86,16.14,1465.65,2,8.9198,0,2015,2242,4
0,25,176,54,0,2,1721,0,64,17.43,1520.65,2,10.4694,0,2357,2327,1
0,25,176,58,0,3,2174,1,73,18.72,1575.65,2,12.019,1,2718,2411,1
0,25,176,62,0,0,3094,2,78,20.02,1630.65,2,13.5686,1,1957,2495,2
0,25,176,66,0,1,3017,0,85,21.31,1685.65,2,15.1182,1,2318,2579,0
0,25,176,70,0,2,2833,1,95,22.6,1740.65,2,16.6678,1,2698,2663,1
0,25,176,74,0,3,3531,2,60,23.89,1795.65,2,18.2174,1,3098,2747,2
0,25,176,78,0,0,3171,0,93,25.18,1850.65,2,19.7669,2,2221,2831,3
0,25,176,82,0,1,3557,1,88,26.47,1905.65,2,21.3165,2,2620,2916,2
0,25,176,86,0,2,3738,2,62,27.76,1960.65,2,22.8661,2,3039,3000,2
0,25,176,90,0,3,3129,0,93,29.05,2015.65,2,24.4157,2,3477,3084,3
0,25,176,94,0,0,3485,1,71,30.35,2070.65,2,25.9653,3,2485,3168,1
0,25,176,98,0,1,3903,2,65,31.64,2125.65,2,27.5149,3,2923,3252,2
0,25,176,102,0,2,3955,0,92,32.93,2180.65,2,29.0645,3,3380,3336,3
0,25,182,50,0,3,3199,1,80,15.09,1495.67,2,7.6638,0,2580,2288,1
0,25,182,54,0,0,2349,2,71,16.3,1550.67,2,9.1129,0,1861,2373,2
0,25,182,58,0,1,2555,0,64,17.51,1605.67,2,10.562,0,2208,2457,1
0,25,182,62,0,2,2342,1,86,18.72,1660.67,2,12.0111,1,2574,2541,1
0,25,182,66,0,3,3255,2,80,19.93,1715.67,2,13.4602,1,2960,2625,4
0,25,182,70,0,0,3251,0,67,21.13,1770.67,2,14.9093,1,2125,2709,0
0,25,182,74,0,1,3575,1,92,22.34,1825.67,2,16.3584,1,2510,2793,1
0,25,182,78,0,2,3469,2,83,23.55,1880.67,2,17.8075,1,2915,2877,4
0,25,182,82,0,3,3539,0,62,24.76,1935.67,2,19.2566,1,3339,2962,0
0,25,182,86,0,0,2833,1,62,25.96,1990.67,2,20.7057,2,2389,3046,1
0,25,182,90,0,1,3725,2,94,27.17,2045.67,2,22.1548,2,2813,3130,2
0,25,182,94,0,2,2540,0,80,28.38,2100.67,2,23.6039,2,3256,3214,3
0,25,182,98,0,3,2752,1,88,29.59,2155.67,2,25.053,2,3719,3298,2
0,25,182,102,0,0,4397,2,86,30.79,2210.67,2,26.5021,3,2653,3382,2
0,30,152,50,0,1,2509,0,89,21.64,1311.81,2,16.6695,1,1804,2007,0
0,30,152,54,0,2,1758,1,93,23.37,1366.81,2,18.7471,1,2119,2091,1
0,30,152,58,0,3,2551,2,60,25.1,1421.81,2,20.8247,2,2453,2175,2
0,30,152,62,0,0,2711,0,77,26.84,1476.81,2,22.9022,2,1772,2260,0
0,30,152,66,0,1,2812,1,63,28.57,1531.81,2,24.9798,2,2106,2344,1
0,30,152,70,0,2,3197,2,75,30.3,1586.81,2,27.0573,3,2460,2428,2
0,30,152,74,0,3,2351,0,61,32.03,1641.81,2,29.1349,3,2832,2512,0
0,30,152,78,0,0,3219,1,80,33.76,1696.81,2,31.2125,3,2036,2596,5
0,30,152,82,0,1,3404,2,86,35.49,1751.81,2,33.29,3,2409,2680,2
0,30,152,86,0,2,3193,0,90,37.22,1806.81,2,35.3676,3,2801,2764,3
0,30,152,90,0,3,2601,1,71,38.95,1861.81,2,37.4452,3,3212,2849,1
0,30,152,94,0,3,2811,2,62,40.69,1916.81,2,39.5227,3,3306,2933,4
0,30,152,98,0,0,2504,0,74,42.42,1971.81,2,41.6003,3,2366,3017,0
0,30,152,102,0,1,2946,1,66,44.15,2026.81,2,43.6778,3,2787,3101,1
0,30,158,50,0,2,1581,2,83,20.03,1341.82,2,14.7346,1,2080,2053,4
0,30,158,54,0,3,1759,0,80,21.63,1396.82,2,16.6574,1,2410,2137,0
0,30,158,58,0,0,2399,1,63,23.23,1451.82,2,18.5801,1,1742,2221,1
0,30,158,62,0,1,2328,2,88,24.84,1506.82,2,20.5029,1,2072,2305,4
0,30,158,66,0,2,1985,0,86,26.44,1561.82,2,22.4257,2,2421,2390,3
0,30,158,70,0,3,2064,1,68,28.04,1616.82,2,24.3485,2,2789,2474,1
0,30,158,74,0,0,1970,2,92,29.64,1671.82,2,26.2712,2,2006,2558,4
0,30,158,78,0,1,3144,0,63,31.24,1726.82,2,28.194,3,2374,2642,0
0,30,158,82,0,2,3010,1,80,32.85,1781.82,2,30.1168,3,2762,2726,1
0,30,158,86,0,3,2567,2,95,34.45,1836.82,2,32.0395,3,3169,2810,4
0,30,158,90,0,0,2460,0,80,36.05,1891.82,2,33.9623,3,2270,2894,3
0,30,158,94,0,1,3604,1,93,37.65,1946.82,2,35.8851,3,2677,2979,0
0,30,158,98,0,2,2265,2,67,39.26,2001.82,2,37.8078,3,3103,3063,4
0,30,158,102,0,3,3513,0,92,40.86,2056.82,2,39.7306,3,3548,3147,3
0,30,164,50,0,0,1826,1,79,18.59,1371.84,2,13.0081,1,1646,2099,1
0,30,164,54,0,1,2794,2,63,20.08,1426.84,2,14.7928,1,1962,2183,2
0,30,164,58,0,2,1998,0,79,21.56,1481.84,2,16.5775,1,2297,2267,0
0,30,164,62,0,3,3367,1,65,23.05,1536.84,2,18.3621,1,2651,2351,1
0,30,164,66,0,0,1948,2,80,24.54,1591.84,2,20.1468,1,1910,2436,4
0,30,164,70,0,1,2545,0,62,26.03,1646.84,2,21.9314,2,2264,2520,0
0,30,164,74,0,2,1873,1,67,27.51,1701.84,2,23.7161,2,2638,2604,1
0,30,164,78,0,3,2849,2,91,29.0,1756.84,2,25.5007,2,3031,2688,2
0,30,164,82,0,0,3271,0,92,30.49,1811.84,2,27.2854,3,2174,2772,3
0,30,164,86,0,1,2771,1,78,31.98,1866.84,2,29.07,3,2567,2856,1
0,30,164,90,0,2,3724,2,66,33.46,1921.84,2,30.8547,3,2979,2940,2
0,30,164,94,0,3,2728,0,77,34.95,1976.84,2,32.6393,3,3410,3025,0
0,30,164,98,0,0,2518,1,73,36.44,2031.84,2,34.424,3,2438,3109,1
0,30,164,102,0,1,2522,2,67,37.92,2086.84,2,36.2086,3,2869,3193,4
0,30,170,50,0,2,1825,0,91,17.3,1401.86,2,11.4612,0,2173,2145,1
0,30,170,54,0,3,1784,1,81,18.69,1456.86,2,13.1221,1,2513,2229,1
0,30,170,58,0,0,2383,2,67,20.07,1511.86,2,14.783,1,1814,2313,2
0,30,170,62,0,1,3093,0,73,21.45,1566.86,2,16.4439,1,2154,2397,0
0,30,170,66,0,2,2162,1,91,22.84,1621.86,2,18.1048,1,2514,2481,1
0,30,170,70,0,3,2690,2,70,24.22,1676.86,2,19.7657,1,2893,2566,2
0,30,170,74,0,0,2888,0,80,25.61,1731.86,2,21.4266,2,2078,2650,3
0,30,170,78,0,1,2597,1,78,26.99,1786.86,2,23.0875,2,2457,2734,1
0,30,170,82,0,2,2427,2,88,28.37,1841.86,2,24.7484,2,2855,2818,1
0,30,170,86,0,3,4188,0,85,29.76,1896.86,2,26.4093,2,3272,2902,3
0,30,170,90,0,0,2807,1,73,31.14,1951.86,2,28.0702,3,2342,2986,1
0,30,170,94,0,1,3070,2,95,32.53,2006.86,2,29.7311,3,2759,3070,2
0,30,170,98,0,2,4027,0,68,33.91,2061.86,2,31.392,3,3196,3155,0
0,30,170,102,0,3,2702,1,89,35.29,2116.86,2,33.0529,3,3652,3239,1
0,30,176,50,0,3,2124,2,64,16.14,1431.88,2,10.0698,0,2470,2191,2
0,30,176,54,0,0,1865,0,86,17.43,1486.88,2,11.6194,0,1784,2275,1
0,30,176,58,0,1,2076,1,62,18.72,1541.88,2,13.169,1,2120,2359,1
0,30,176,62,0,2,2549,2,82,20.02,1596.88,2,14.7186,1,2475,2443,4
0,30,176,66,0,3,3619,0,61,21.31,1651.88,2,16.2682,1,2849,2527,0
0,30,176,70,0,0,2376,1,71,22.6,1706.88,2,17.8178,1,2048,2612,1
0,30,176,74,0,1,2992,2,74,23.89,1761.88,2,19.3674,1,2423,2696,2
0,30,176,78,0,2,2028,0,76,25.18,1816.88,2,20.9169,2,2816,2780,0
0,30,176,82,0,3,2712,1,91,26.47,1871.88,2,22.4665,2,3229,2864,2
0,30,176,86,0,0,2506,2,66,27.76,1926.88,2,24.0161,2,2312,2948,1
0,30,176,90,0,1,3578,0,87,29.05,1981.88,2,25.5657,2,2725,3032,3
0,30,176,94,0,2,3157,1,90,30.35,2036.88,2,27.1153,3,3157,3116,1
0,30,176,98,0,3,3248,2,60,31.64,2091.88,2,28.6649,3,3608,3201,2
0,30,176,102,0,0,3482,0,84,32.93,2146.88,2,30.2145,3,2576,3285,3
0,30,182,50,0,1,1856,1,85,15.09,1461.9,2,8.8138,0,2010,2237,1
0,30,182,54,0,2,2234,2,87,16.3,1516.9,2,10.2629,0,2351,2321,4
0,30,182,58,0,3,2657,0,65,17.51,1571.9,2,11.712,0,2712,2405,1
0,30,182,62,0,0,2987,1,79,18.72,1626.9,2,13.1611,1,1952,2489,1
0,30,182,66,0,1,1981,2,88,19.93,1681.9,2,14.6102,1,2313,2573,4
0,30,182,70,0,2,3123,0,62,21.13,1736.9,2,16.0593,1,2692,2657,0
0,30,182,74,0,3,3153,1,65,22.34,1791.9,2,17.5084,1,3091,2742,1
0,30,182,78,0,0,2939,2,73,23.55,1846.9,2,18.9575,1,2216,2826,2
0,30,182,82,0,1,2124,0,65,24.76,1901.9,2,20.4066,1,2615,2910,0
0,30,182,86,0,2,3124,1,80,25.96,1956.9,2,21.8557,2,3033,2994,2
0,30,182,90,0,3,3123,2,61,27.17,2011.9,2,23.3048,2,3471,3078,2
0,30,182,94,0,0,3637,0,86,28.38,2066.9,2,24.7539,2,2480,3162,3
0,30,182,98,0,1,3506,1,94,29.59,2121.9,2,26.203,2,2918,3247,2
0,30,182,102,0,2,2834,2,84,30.79,2176.9,2,27.6521,3,3374,3331,4
0,30,152,50,0,3,2693,0,89,21.64,1311.81,2,16.6695,1,2263,2007,0
0,30,152,54,0,0,1652,1,71,23.37,1366.81,2,18.7471,1,1640,2091,1
0,30,152,58,0,1,2001,2,94,25.1,1421.81,2,20.8247,2,1955,2175,2
0,30,152,62,0,2,1831,0,72,26.84,1476.81,2,22.9022,2,2289,2260,0
0,30,152,66,0,3,2431,1,71,28.57,1531.81,2,24.9798,2,2642,2344,1
0,30,152,70,0,0,1748,2,79,30.3,1586.81,2,27.0573,3,1904,2428,4
0,30,152,74,0,1,2914,0,80,32.03,1641.81,2,29.1349,3,2257,2512,5
0,30,152,78,0,2,2998,1,63,33.76,1696.81,2,31.2125,3,2630,2596,0
0,30,152,82,0,3,3536,2,69,35.49,1751.81,2,33.29,3,3022,2680,2
0,30,152,86,0,0,2516,0,61,37.22,1806.81,2,35.3676,3,2168,2764,0
0,30,152,90,0,1,3675,1,72,38.95,1861.81,2,37.4452,3,2560,2849,0
0,30,152,94,0,2,2941,2,93,40.69,1916.81,2,39.5227,3,2971,2933,2
0,30,152,98,0,3,2925,0,77,42.42,1971.81,2,41.6003,3,3401,3017,0
0,30,152,102,0,0,2884,1,93,44.15,2026.81,2,43.6778,3,2432,3101,1
0,30,158,50,0,1,1519,2,85,20.03,1341.82,2,14.7346,1,1845,2053,4
0,30,158,54,0,2,2187,0,67,21.63,1396.82,2,16.6574,1,2165,2137,0
0,30,158,58,0,3,2630,1,79,23.23,1451.82,2,18.5801,1,2504,2221,1
0,30,158,62,0,3,2157,2,76,24.84,1506.82,2,20.5029,1,2599,2305,2
0,30,158,66,0,0,2676,0,68,26.44,1561.82,2,22.4257,2,1874,2390,0
0,30,158,70,0,1,2944,1,66,28.04,1616.82,2,24.3485,2,2223,2474,1
0,30,158,74,0,2,2410,2,68,29.64,1671.82,2,26.2712,2,2591,2558,2
0,30,158,78,0,3,2562,0,74,31.24,1726.82,2,28.194,3,2979,2642,0
0,30,158,82,0,0,2126,1,78,32.85,1781.82,2,30.1168,3,2138,2726,1
0,30,158,86,0,1,3625,2,87,34.45,1836.82,2,32.0395,3,2526,2810,2
0,30,158,90,0,2,3167,0,89,36.05,1891.82,2,33.9623,3,2932,2894,3
0,30,158,94,0,3,2452,1,90,37.65,1946.82,2,35.8851,3,3358,2979,1
0,30,158,98,0,0,3002,2,80,39.26,2001.82,2,37.8078,3,2402,3063,2
0,30,158,102,0,1,3399,0,81,40.86,2056.82,2,39.7306,3,2828,3147,3
0,30,164,50,0,2,1531,1,95,18.59,1371.84,2,13.0081,1,2126,2099,1
0,30,164,54,0,3,2141,2,74,20.08,1426.84,2,14.7928,1,2461,2183,2
0,30,164,58,0,0,1791,0,70,21.56,1481.84,2,16.5775,1,1778,2267,0
0,30,164,62,0,1,1858,1,82,23.05,1536.84,2,18.3621,1,2113,2351,1
0,30,164,66,0,2,2813,2,60,24.54,1591.84,2,20.1468,1,2467,2436,2
0,30,164,70,0,3,3523,0,84,26.03,1646.84,2,21.9314,2,2841,2520,3
0,30,164,74,0,0,1953,1,71,27.51,1701.84,2,23.7161,2,2042,2604,1
0,30,164,78,0,1,2769,2,75,29.0,1756.84,2,25.5007,2,2416,2688,2
0,30,164,82,0,2,3117,0,79,30.49,1811.84,2,27.2854,3,2808,2772,0
0,30,164,86,0,3,2866,1,65,31.98,1866.84,2,29.07,3,3220,2856,1
0,30,164,90,0,0,3176,2,75,33.46,1921.84,2,30.8547,3,2306,2940,2
0,30,164,94,0,1,3206,0,76,34.95,1976.84,2,32.6393,3,2718,3025,0
0,30,164,98,0,2,3527,1,91,36.44,2031.84,2,34.424,3,3149,3109,0
0,30,164,102,0,3,4068,2,93,37.92,2086.84,2,36.2086,3,3600,3193,2
0,30,170,50,0,0,2016,0,84,17.3,1401.86,2,11.4612,0,1682,2145,1
0,30,170,54,0,1,1895,1,83,18.69,1456.86,2,13.1221,1,2003,2229,1
0,30,170,58,0,2,2226,2,89,20.07,1511.86,2,14.783,1,2343,2313,4
0,30,170,62,0,3,3243,0,67,21.45,1566.86,2,16.4439,1,2703,2397,0
0,30,170,66,0,0,2481,1,91,22.84,1621.86,2,18.1048,1,1946,2481,1
0,30,170,70,0,1,2668,2,90,24.22,1676.86,2,19.7657,1,2306,2566,4
0,30,170,74,0,2,2684,0,75,25.61,1731.86,2,21.4266,2,2684,2650,0
0,30,170,78,0,3,2712,1,74,26.99,1786.86,2,23.0875,2,3082,2734,1
0,30,170,82,0,0,3297,2,67,28.37,1841.86,2,24.7484,2,2210,2818,2
0,30,170,86,0,1,2090,0,68,29.76,1896.86,2,26.4093,2,2608,2902,0
0,30,170,90,0,2,3691,1,81,31.14,1951.86,2,28.0702,3,3025,2986,0
0,30,170,94,0,3,2908,2,79,32.53,2006.86,2,29.7311,3,3462,3070,4
0,30,170,98,0,0,2303,0,94,33.91,2061.86,2,31.392,3,2474,3155,3
0,30,170,102,0,1,2364,1,71,35.29,2116.86,2,33.0529,3,2911,3239,1
0,30,176,50,0,2,2308,2,76,16.14,1431.88,2,10.0698,0,2219,2191,2
0,30,176,54,0,3,3027,0,70,17.43,1486.88,2,11.6194,0,2565,2275,1
0,30,176,58,0,0,2807,1,88,18.72,1541.88,2,13.169,1,1850,2359,1
0,30,176,62,0,1,2394,2,73,20.02,1596.88,2,14.7186,1,2196,2443,2
0,30,176,66,0,2,1972,0,86,21.31,1651.88,2,16.2682,1,2560,2527,0
0,30,176,70,0,3,3092,1,72,22.6,1706.88,2,17.8178,1,2944,2612,1
0,30,176,74,0,3,2705,2,83,23.89,1761.88,2,19.3674,1,3039,2696,4
0,30,176,78,0,0,2196,0,94,25.18,1816.88,2,20.9169,2,2180,2780,3
0,30,176,82,0,1,2692,1,76,26.47,1871.88,2,22.4665,2,2574,2864,1
0,30,176,86,0,2,2778,2,91,27.76,1926.88,2,24.0161,2,2987,2948,2
0,30,176,90,0,3,3966,0,66,29.05,1981.88,2,25.5657,2,3419,3032,0
0,30,176,94,0,0,3179,1,71,30.35,2036.88,2,27.1153,3,2444,3116,1
0,30,176,98,0,1,3649,2,68,31.64,2091.88,2,28.6649,3,2876,3201,2
0,30,176,102,0,2,2329,0,71,32.93,2146.88,2,30.2145,3,3328,3285,0
0,30,182,50,0,3,2547,1,89,15.09,1461.9,2,8.8138,0,2522,2237,1
0,30,182,54,0,0,2831,2,95,16.3,1516.9,2,10.2629,0,1820,2321,4
0,30,182,58,0,1,2116,0,62,17.51,1571.9,2,11.712,0,2161,2405,1
0,30,182,62,0,2,2093,1,63,18.72,1626.9,2,13.1611,1,2522,2489,1
0,30,182,66,0,3,3482,2,89,19.93,1681.9,2,14.6102,1,2901,2573,4
0,30,182,70,0,0,2020,0,60,21.13,1736.9,2,16.0593,1,2084,2657,0
0,30,182,74,0,1,2988,1,95,22.34,1791.9,2,17.5084,1,2464,2742,1
0,30,182,78,0,2,3492,2,95,23.55,1846.9,2,18.9575,1,2863,2826,4
0,30,182,82,0,3,4199,0,65,24.76,1901.9,2,20.4066,1,3281,2910,0
0,30,182,86,0,0,3623,1,87,25.96,1956.9,2,21.8557,2,2348,2994,2
0,30,182,90,0,1,3109,2,60,27.17,2011.9,2,23.3048,2,2766,3078,2
0,30,182,94,0,2,4165,0,63,28.38,2066.9,2,24.7539,2,3204,3162,0
0,30,182,98,0,3,3843,1,63,29.59,2121.9,2,26.203,2,3660,3247,1
0,30,182,102,0,0,4263,2,65,30.79,2176.9,2,27.6521,3,2612,3331,2
0,35,152,50,0,1,2073,0,62,21.64,1278.03,2,17.8195,1,1757,1955,0
0,35,152,54,0,2,1488,1,89,23.37,1333.03,2,19.8971,1,2066,2040,1
0,35,152,58,0,3,1772,2,74,25.1,1388.03,2,21.9747,2,2394,2124,1
0,35,152,62,0,0,2318,0,68,26.84,1443.03,2,24.0522,2,1732,2208,0
0,35,152,66,0,1,2109,1,85,28.57,1498.03,2,26.1298,2,2060,2292,2
0,35,152,70,0,2,2648,2,64,30.3,1553.03,2,28.2073,3,2407,2376,2
0,35,152,74,0,3,3467,0,62,32.03,1608.03,2,30.2849,3,2774,2460,0
0,35,152,78,0,0,3028,1,90,33.76,1663.03,2,32.3625,3,1996,2544,0
0,35,152,82,0,1,2261,2,87,35.49,1718.03,2,34.44,3,2362,2629,4
0,35,152,86,0,2,2363,0,71,37.22,1773.03,2,36.5176,3,2748,2713,0
0,35,152,90,0,3,3563,1,80,38.95,1828.03,2,38.5952,3,3153,2797,5
0,35,152,94,0,0,2679,2,88,40.69,1883.03,2,40.6727,3,2260,2881,2
0,35,152,98,0,1,3529,0,74,42.42,1938.03,2,42.7503,3,2665,2965,0
0,35,152,102,0,2,2440,1,75,44.15,1993.03,2,44.8278,3,3089,3049,1
0,35,158,50,0,3,1850,2,70,20.03,1308.05,2,15.8846,1,2256,2001,2
0,35,158,54,0,0,2398,0,82,21.63,1363.05,2,17.8074,1,1636,2085,0
0,35,158,58,0,1,2452,1,83,23.23,1418.05,2,19.7301,1,1950,2170,1
0,35,158,62,0,2,2009,2,82,24.84,1473.05,2,21.6529,1,2283,2254,4
0,35,158,66,0,3,1845,0,74,26.44,1528.05,2,23.5757,2,2636,2338,0
0,35,158,70,0,0,1889,1,77,28.04,1583.05,2,25.4985,2,1900,2422,1
0,35,158,74,0,1,2130,2,63,29.64,1638.05,2,27.4212,2,2252,2506,4
0,35,158,78,0,2,2021,0,93,31.24,1693.05,2,29.344,3,2624,2590,3
0,35,158,82,0,3,2262,1,86,32.85,1748.05,2,31.2668,3,3015,2675,1
0,35,158,86,0,3,2239,2,61,34.45,1803.05,2,33.1895,3,3110,2759,4
0,35,158,90,0,0,2416,0,61,36.05,1858.05,2,35.1123,3,2230,2843,0
0,35,158,94,0,1,3220,1,95,37.65,1913.05,2,37.0351,3,2630,2927,1
0,35,158,98,0,2,2745,2,88,39.26,1968.05,2,38.9578,3,3050,3011,2
0,35,158,102,0,3,3664,0,60,40.86,2023.05,2,40.8806,3,3490,3095,0
0,35,164,50,0,0,1515,1,70,18.59,1338.07,2,14.1581,1,1606,2047,1
0,35,164,54,0,1,1982,2,65,20.08,1393.07,2,15.9428,1,1915,2131,2
0,35,164,58,0,2,2581,0,79,21.56,1448.07,2,17.7275,1,2245,2216,0
0,35,164,62,0,3,3008,1,62,23.05,1503.07,2,19.5121,1,2593,2300,1
0,35,164,66,0,0,2575,2,76,24.54,1558.07,2,21.2968,1,1870,2384,2
0,35,164,70,0,1,2221,0,91,26.03,1613.07,2,23.0814,2,2218,2468,3
0,35,164,74,0,2,3258,1,81,27.51,1668.07,2,24.8661,2,2586,2552,2
0,35,164,78,0,3,2378,2,74,29.0,1723.07,2,26.6507,2,2972,2636,4
0,35,164,82,0,0,2666,0,75,30.49,1778.07,2,28.4354,3,2134,2720,0
0,35,164,86,0,1,2160,1,91,31.98,1833.07,2,30.22,3,2520,2805,1
0,35,164,90,0,2,3161,2,78,33.46,1888.07,2,32.0047,3,2927,2889,2
0,35,164,94,0,3,4156,0,82,34.95,1943.07,2,33.7893,3,3352,2973,3
0,35,164,98,0,0,3974,1,90,36.44,1998.07,2,35.574,3,2398,3057,0
0,35,164,102,0,1,3926,2,93,37.92,2053.07,2,37.3586,3,2823,3141,2
0,35,170,50,0,2,2714,0,65,17.3,1368.09,2,12.6112,0,2121,2093,1
0,35,170,54,0,3,2578,1,85,18.69,1423.09,2,14.2721,1,2455,2177,1
0,35,170,58,0,0,1854,2,95,20.07,1478.09,2,15.933,1,1774,2261,4
0,35,170,62,0,1,1759,0,62,21.45,1533.09,2,17.5939,1,2108,2346,0
0,35,170,66,0,2,1822,1,87,22.84,1588.09,2,19.2548,1,2462,2430,1
0,35,170,70,0,3,2919,2,66,24.22,1643.09,2,20.9157,1,2834,2514,2
0,35,170,74,0,0,3300,0,79,25.61,1698.09,2,22.5766,2,2038,2598,0
0,35,170,78,0,1,2602,1,71,26.99,1753.09,2,24.2375,2,2410,2682,1
0,35,170,82,0,2,3307,2,76,28.37,1808.09,2,25.8984,2,2803,2766,2
0,35,170,86,0,3,3792,0,84,29.76,1863.09,2,27.5593,2,3214,2851,3
0,35,170,90,0,0,2964,1,69,31.14,1918.09,2,29.2202,3,2302,2935,1
0,35,170,94,0,1,3562,2,84,32.53,1973.09,2,30.8811,3,2713,3019,2
0,35,170,98,0,2,2735,0,73,33.91,2028.09,2,32.542,3,3144,3103,0
0,35,170,102,0,3,3989,1,73,35.29,2083.09,2,34.2029,3,3593,3187,0
0,35,176,50,0,0,2759,2,75,16.14,1398.1,2,11.2198,0,1678,2139,2
0,35,176,54,0,1,2068,0,62,17.43,1453.1,2,12.7694,0,1998,2223,1
0,35,176,58,0,2,2875,1,91,18.72,1508.1,2,14.319,1,2338,2307,1
0,35,176,62,0,3,2885,2,94,20.02,1563.1,2,15.8686,1,2696,2392,4
0,35,176,66,0,0,1981,0,75,21.31,1618.1,2,17.4182,1,1942,2476,0
0,35,176,70,0,1,2816,1,65,22.6,1673.1,2,18.9678,1,2301,2560,1
0,35,176,74,0,2,2304,2,64,23.89,1728.1,2,20.5174,1,2679,2644,2
0,35,176,78,0,3,3383,0,61,25.18,1783.1,2,22.0669,2,3076,2728,0
0,35,176,82,0,0,3290,1,74,26.47,1838.1,2,23.6165,2,2206,2812,1
0,35,176,86,0,1,2288,2,88,27.76,1893.1,2,25.1661,2,2603,2896,4
0,35,176,90,0,2,3352,0,65,29.05,1948.1,2,26.7157,2,3020,2981,0
0,35,176,94,0,3,2453,1,64,30.35,2003.1,2,28.2653,3,3455,3065,1
0,35,176,98,0,3,3657,2,72,31.64,2058.1,2,29.8149,3,3550,3149,2
0,35,176,102,0,0,2845,0,87,32.93,2113.1,2,31.3645,3,2536,3233,3
0,35,182,50,0,1,1551,1,78,15.09,1428.12,2,9.9638,0,1964,2185,1
0,35,182,54,0,2,1816,2,76,16.3,1483.12,2,11.4129,0,2299,2269,2
0,35,182,58,0,3,2468,0,62,17.51,1538.12,2,12.862,0,2653,2353,1
0,35,182,62,0,0,1779,1,60,18.72,1593.12,2,14.3111,1,1912,2437,1
0,35,182,66,0,1,2749,2,84,19.93,1648.12,2,15.7602,1,2266,2522,4
0,35,182,70,0,2,3221,0,75,21.13,1703.12,2,17.2093,1,2640,2606,0
0,35,182,74,0,3,3488,1,62,22.34,1758.12,2,18.6584,1,3033,2690,1
0,35,182,78,0,0,2774,2,71,23.55,1813.12,2,20.1075,1,2176,2774,2
0,35,182,82,0,1,3344,0,76,24.76,1868.12,2,21.5566,1,2569,2858,0
0,35,182,86,0,2,2891,1,67,25.96,1923.12,2,23.0057,2,2981,2942,1
0,35,182,90,0,3,3378,2,90,27.17,1978.12,2,24.4548,2,3412,3027,2
0,35,182,94,0,0,2457,0,66,28.38,2033.12,2,25.9039,2,2440,3111,0
0,35,182,98,0,1,2716,1,69,29.59,2088.12,2,27.353,2,2871,3195,1
0,35,182,102,0,2,4119,2,79,30.79,2143.12,2,28.8021,3,3322,3279,2
0,35,152,50,0,3,1675,0,67,21.64,1278.03,2,17.8195,1,2205,1955,0
0,35,152,54,0,0,1428,1,95,23.37,1333.03,2,19.8971,1,1600,2040,1
0,35,152,58,0,1,2315,2,65,25.1,1388.03,2,21.9747,2,1909,2124,2
0,35,152,62,0,2,2751,0,64,26.84,1443.03,2,24.0522,2,2237,2208,0
0,35,152,66,0,3,1809,1,79,28.57,1498.03,2,26.1298,2,2584,2292,1
0,35,152,70,0,0,1948,2,82,30.3,1553.03,2,28.2073,3,1864,2376,4
0,35,152,74,0,1,2042,0,85,32.03,1608.03,2,30.2849,3,2211,2460,3
0,35,152,78,0,2,2887,1,93,33.76,1663.03,2,32.3625,3,2578,2544,0
0,35,152,82,0,3,2727,2,64,35.49,1718.03,2,34.44,3,2964,2629,2
0,35,152,86,0,0,3201,0,60,37.22,1773.03,2,36.5176,3,2128,2713,0
0,35,152,90,0,1,2377,1,73,38.95,1828.03,2,38.5952,3,2514,2797,1
0,35,152,94,0,2,3473,2,88,40.69,1883.03,2,40.6727,3,2919,2881,2
0,35,152,98,0,3,3978,0,83,42.42,1938.03,2,42.7503,3,3343,2965,3
0,35,152,102,0,0,3964,1,92,44.15,1993.03,2,44.8278,3,2392,3049,0
0,35,158,50,0,1,1441,2,76,20.03,1308.05,2,15.8846,1,1799,2001,2
0,35,158,54,0,2,1859,0,86,21.63,1363.05,2,17.8074,1,2113,2085,0
0,35,158,58,0,3,2030,1,71,23.23,1418.05,2,19.7301,1,2446,2170,1
0,35,158,62,0,0,1578,2,65,24.84,1473.05,2,21.6529,1,1768,2254,2
0,35,158,66,0,1,2315,0,67,26.44,1528.05,2,23.5757,2,2101,2338,0
0,35,158,70,0,2,2307,1,84,28.04,1583.05,2,25.4985,2,2454,2422,2
0,35,158,74,0,3,3108,2,86,29.64,1638.05,2,27.4212,2,2826,2506,2
0,35,158,78,0,0,1813,0,77,31.24,1693.05,2,29.344,3,2032,2590,0
